date,latitude,longitude,description,type
15 March 2024,33.1181,35.1397,"On 15 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells in the vicinity of Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
15 March 2024,33.0977,35.1498,"On 15 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Labbouneh town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
15 March 2024,33.1108,35.3103,"On 15 March 2024, Israeli warplanes carried out airstrikes in the vicinity of Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
15 March 2024,33.2772,35.5517,"On 15 March 2024, Israeli warplanes carried out an airstrike on a villa in Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The IDF announced it had struck Hezbollah targets in the town. There were no casualties.",
15 March 2024,33.1086,35.2754,"On 15 March 2024, the IDF announced that its fighter jets struck an observation post for Hezbollah in Marwahin (Tyr, South). There were no casualties.",
14 March 2024,33.1038,35.4444,"On 14 March 2024, around 5:00 PM, Israeli warplanes carried out an airstrike on house in the area between Yaroun and Maroun er Ras (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
14 March 2024,33.1487,35.433,"On 14 March 2024, Israeli warplanes carried out two airstrikes in the vicinity, particularly eastern vicinity, of Kounine town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
14 March 2024,33.1487,35.433,"On 14 March 2024, Israeli warplanes carried out three airstrikes in and on the outskirts of Kounine town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced that it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
14 March 2024,33.1181,35.1397,"On 14 March 2024, Israeli warplanes carried out an airstrike in southern vicinity of Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells in the vicinity of the town. There were no casualties.",
14 March 2024,33.1181,35.1397,"On 14 March 2024, Israeli warplanes carried out an airstrike on a house in Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards the town. The Israeli military announced that it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
14 March 2024,33.0977,35.1498,"On 14 March 2024, Israeli warplanes carried out an airstrike on Labbouneh town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
14 March 2024,33.0803,35.4225,"On 14 March 2024, around 5:00 PM, Israeli warplanes carried out an airstrike on a house in Yaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced that it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
14 March 2024,33.1285,35.2192,"On 14 March 2024, Israeli warplanes carried out an airstrike on Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
14 March 2024,33.1042,35.1819,"On 14 March 2024, Israeli warplanes fired flare bombs in the vicinity of Aalma Ech Chaab (Tyr, South). There were no casualties.",
13 March 2024,33.3477,35.4183,"On 13 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Aadchit town (Al Nabatieh, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.3477,35.4183,"On 13 March 2024, Israeli jets carried out a raid on Aadchit town (Al Nabatieh, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.2716,35.4649,"On 13 March 2024, Israeli warplanes carried out an airstrike on a house in Qantara town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah. There were no casualties.",
13 March 2024,33.1691,35.5234,"On 13 March 2024, Israeli warplanes carried out two airstrikes on Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.2489,35.4623,"On 13 March 2024, Israeli warplanes carried out an airstrike on Wadi el Sluqi in the vicinity of Qabrikha town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.2716,35.4649,"On 13 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Qantara town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.1042,35.1819,"On 13 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Aalma Ech Chaab town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.1541,35.3302,"On 13 March 2024, Israeli warplanes carried out an airstrike on two houses in Yater town (Al Nabatieh, Al Nabatieh) amid ongoing hostilities with Hezbollah. Several acute injuries were reported. In addition, a serious injury for a six year old child was reported. The Israeli military announced it had targeted military infrastructure for Hezbollah.",
13 March 2024,33.0977,35.1498,"On 13 March 2024, Israeli jets carried out an airstrike on Labbouneh town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.1685,35.3412,"On 13 March 2024, Israeli warplanes carried out an airstrike on a house in Kafra town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.1181,35.1397,"On 13 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired a number of artillery shells on Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military stated that it 'achieved direct hits'. There were no casualties.",
13 March 2024,33.0971,35.3367,"On 13 March 2024, at around 10:00 PM, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells on Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.1042,35.1819,"On 13 March 2024, Israeli jets carried out a raid on Aalma Ech Chaab town (Tyr, South) amid ongoing hostilities with Hezbollah. The IDF said it had struck a rocket launcher site and another building for Hezbollah in the town. There were no casualties.",
13 March 2024,33.2755,35.5179,"On 13 March 2024, Israeli jets carried out a raid on the outskirts of Taybeh town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
13 March 2024,33.2434,35.2384,"On 13 March 2024, an Israeli drone struck a car and a motorcycle along the road leading to Hosh town (Tyr, South) which led to the killing of a Hamas commander. The two vehicles burst into flames. A Syrian national, who was riding the bike, was killed and two other Lebanese individuals, including an AFP journalist, were injured in the strikes.",
13 March 2024,33.14,35.5147,"On 13 March 2024, Israeli warpplanes fired flare bombs over Blida (Marjayoun, Al Nabatieh). There were no casualties.",
12 March 2024,33.1194,35.4333,"On 12 March 2024, at around 11:00 AM, Israeli warplanes carried out an airstrike in the northwestern vicinity of Bent Jbeil town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. One individual was slightly injured in the airstrike. The Israeli military announced it had targeted military infrastructure for Hezbollah.",
12 March 2024,33.1194,35.4333,"On 12 March 2024, Israeli warplanes carried out an airstrike on a house in Bent Jbeil town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
12 March 2024,33.2092,35.515,"On 12 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells in the vicinity (northern and western) of Houla town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
12 March 2024,33.2489,35.4623,"On 12 March 2024, Israeli warplanes carried out an airstrike on Wadi el Sluqi in the vicinity of Qabrikha town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
12 March 2024,33.3278,35.6128,"On 12 March 2024, Israeli warplanes carried out an airstrike on a house in Harat Al Kanayis in Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah. There were no casualties.",
12 March 2024,33.0971,35.3367,"On 12 March 2024, Israeli warplanes carried out an airstrike in the vicinity, including the northern vicinity, of Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
12 March 2024,33.9207,36.0842,"On 12 March 2024, Israeli fighter jets carried out a raid on an apartment complex at the Dhour Al Aayroun area between Saraen Al Tahta and Sifri (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. Two Hezbollah members were killed and 11 others, including Syrian workers and Lebanese nationals, were injured in the airstrike. The Israeli military announced it had targeted military infrastructure for Hezbollah. The airstrike also targeted a plastic factory.",
12 March 2024,33.8731,36.1117,"On 12 March 2024, Israeli fighter jets carried out a raid on a house in the vicinity of Al Nabi Sheet town (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. One individual was injured in the airstrike. The Israeli military announced it had targeted military infrastructure for Hezbollah.",
12 March 2024,33.1181,35.1397,"On 12 March 2024, at around 4:00 PM, Israeli fighter jets carried out an airstrike in the vicinity of Ras al Naqoura (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells in the vicinity of the town. There were no casualties.",
12 March 2024,33.0971,35.3367,"On 12 March 2024, Israeli warplanes carried out an airstrike on the center of Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah. There were no casualties.",
12 March 2024,33.8731,36.1117,"On 12 March 2024, Israeli warplanes carried out an airstrike on the town center of Al Nabi Sheet (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. There were no casualties.",
12 March 2024,33.8856,36.0722,"On 12 March 2024, Israeli warplanes carried out an airstrike on Saraain town (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. There were no casualties.",
12 March 2024,33.2544,35.5424,"On 12 March 2024, Israeli warplanes carried out an airstrike on Aadayseh Marjayoun (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah. There were no casualties.",
12 March 2024,33.4298,35.6458,"On 12 March 2024, Israeli warplanes carried out an airstrike on Dellafeh town (Hasbeiya, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
